Date,location,pm2.5
2024-03-02,Coomera,5.216666666666670
2024-03-02,Deagon,4.5
2024-03-02,Deception Bay,4.45
2024-03-02,Flinders View,5.929166666666670
2024-03-02,Lytton,2.5166666666666700
2024-03-02,Mountain Creek,4.095833333333330
2024-03-02,Mutdapilly,7.0
2024-03-02,Nambour,4.416666666666670
2024-03-02,North Maclean,4.9000000000000000
2024-03-02,Parkwood,5.066666666666670
2024-03-02,Rangeville,3.1625
2024-03-02,Rocklea,6.570833333333330
2024-03-02,Roma,9.275
2024-03-02,South Brisbane,5.454166666666670
2024-03-02,South Gladstone,5.5
2024-03-02,Southport,6.075
2024-03-02,Springwood,4.9000000000000000
2024-03-02,Toowoomba,7.458333333333330
2024-03-02,Woolloongabba,5.325
2024-03-02,Wynnum North,2.466666666666670
2024-03-02,Wynnum West,2.341666666666670
2024-03-03,Brisbane City,6.345833333333330
2024-03-03,Cannon Hill,6.241666666666670
2024-03-03,Charleville,2.0416666666666700
2024-03-03,Coomera,5.075
2024-03-03,Deagon,5.791666666666670
2024-03-03,Deception Bay,8.75
2024-03-03,Flinders View,6.283333333333330
2024-03-03,Lytton,4.358333333333330
2024-03-03,Mountain Creek,5.029166666666670
2024-03-03,Mutdapilly,5.629166666666670
2024-03-03,Nambour,5.833333333333330
2024-03-03,North Maclean,5.9875
2024-03-03,Parkwood,4.7625
2024-03-03,Rangeville,2.4125
2024-03-03,Rocklea,7.679166666666670
2024-03-03,Roma,2.3583333333333300
2024-03-03,South Brisbane,6.608333333333330
2024-03-03,South Gladstone,4.591666666666670
2024-03-03,Southport,4.704166666666670
2024-03-03,Springwood,5.604166666666670
2024-03-03,Toowoomba,5.066666666666670
2024-03-03,Woolloongabba,5.733333333333330
2024-03-03,Wynnum North,4.658333333333330
2024-03-03,Wynnum West,4.054166666666670
2024-03-04,Brisbane City,3.970833333333330
2024-03-04,Cannon Hill,3.875
2024-03-04,Charleville,2.008695652173910
2024-03-04,Coomera,4.604166666666670
2024-03-04,Deagon,3.5083333333333300
2024-03-04,Deception Bay,3.8833333333333300
2024-03-04,Flinders View,4.4125000000000000
2024-03-04,Lytton,3.095833333333330
2024-03-04,Mountain Creek,2.704166666666670
2024-03-04,Mutdapilly,4.479166666666670
2024-03-04,Nambour,3.6625
2024-03-04,North Maclean,4.008333333333330
2024-03-04,Parkwood,3.420833333333330
2024-03-04,Rangeville,2.5090909090909100
2024-03-04,Rocklea,4.870833333333330
2024-03-04,Roma,3.0913043478260900
2024-03-04,South Brisbane,4.195833333333330
2024-03-04,South Gladstone,3.266666666666670
2024-03-04,Southport,4.0625
2024-03-04,Springwood,3.9291666666666700
2024-03-04,Toowoomba,3.533333333333330
2024-03-04,Woolloongabba,4.041666666666670
2024-03-04,Wynnum North,2.9250000000000000
2024-03-04,Wynnum West,2.9333333333333300
2024-03-05,Brisbane City,3.966666666666670
2024-03-05,Cannon Hill,3.7375000000000000
2024-03-05,Charleville,2.0
2024-03-05,Coomera,3.7083333333333300
2024-03-05,Deagon,4.1125
2024-03-05,Deception Bay,3.9416666666666700
2024-03-05,Flinders View,3.0
2024-03-05,Lytton,3.1291666666666700
2024-03-05,Mountain Creek,4.879166666666670
2024-03-05,Mutdapilly,2.529166666666670
2024-03-05,Nambour,4.4375
2024-03-05,North Maclean,3.045833333333330
2024-03-05,Parkwood,2.9500000000000000
2024-03-05,Rangeville,2.004166666666670
2024-03-05,Rocklea,3.4291666666666700
2024-03-05,Roma,2.2666666666666700
2024-03-05,South Brisbane,4.716666666666670
2024-03-05,South Gladstone,3.025
2024-03-05,Southport,3.8666666666666700
2024-03-05,Springwood,3.7375000000000000
2024-03-05,Toowoomba,2.5875
2024-03-05,Woolloongabba,4.075
2024-03-05,Wynnum North,0.9500000000000000
2024-03-05,Wynnum West,1.3416666666666700
2024-03-06,Brisbane City,3.4375
2024-03-06,Cannon Hill,4.2125000000000000
2024-03-06,Charleville,2.033333333333330
2024-03-06,Coomera,3.0083333333333300
2024-03-06,Deagon,3.0875
2024-03-06,Deception Bay,3.4125
2024-03-06,Flinders View,4.054166666666670
2024-03-06,Lytton,2.6083333333333300
2024-03-06,Mountain Creek,2.6916666666666700
2024-03-06,Mutdapilly,2.845833333333330
2024-03-06,Nambour,2.566666666666670
2024-03-06,North Maclean,6.1625000000000000
2024-03-06,Parkwood,2.6958333333333300
2024-03-06,Rangeville,2.0
2024-03-06,Rocklea,2.2416666666666700
2024-03-06,Roma,4.891666666666670
2024-03-06,South Brisbane,4.25
2024-03-06,South Gladstone,3.295833333333330
2024-03-06,Southport,3.0583333333333300
2024-03-06,Springwood,3.966666666666670
2024-03-06,Toowoomba,4.395652173913040
2024-03-06,Woolloongabba,3.7125
2024-03-06,Wynnum North,2.6333333333333300
2024-03-06,Wynnum West,2.6875
2024-03-07,Brisbane City,3.2875
2024-03-07,Cannon Hill,3.283333333333330
2024-03-07,Charleville,2.0
2024-03-07,Coomera,3.5041666666666700
2024-03-07,Deagon,3.2416666666666700
2024-03-07,Deception Bay,3.1291666666666700
2024-03-07,Flinders View,2.2291666666666700
2024-03-07,Lytton,2.7625000000000000
2024-03-07,Mountain Creek,3.4250000000000000
2024-03-07,Mutdapilly,2.1217391304347800
2024-03-07,Nambour,3.466666666666670
2024-03-07,North Maclean,2.2041666666666700
2024-03-07,Parkwood,2.8125
2024-03-07,Rangeville,2.0
2024-03-07,Rocklea,0.8458333333333330
2024-03-07,Roma,2.9375
2024-03-07,South Brisbane,3.7875
2024-03-07,South Gladstone,2.6333333333333300
2024-03-07,Southport,3.3666666666666700
2024-03-07,Springwood,3.6375000000000000
2024-03-07,Toowoomba,2.4458333333333300
2024-03-07,Woolloongabba,2.8708333333333300
2024-03-07,Wynnum North,0.6916666666666670
2024-03-07,Wynnum West,0.525
2024-03-08,Brisbane City,7.041666666666670
2024-03-08,Cannon Hill,6.570833333333330
2024-03-08,Charleville,2.3250000000000000
2024-03-08,Coomera,6.216666666666670
2024-03-08,Deagon,8.3875
2024-03-08,Deception Bay,6.995833333333330
2024-03-08,Flinders View,8.370833333333330
2024-03-08,Lytton,4.558333333333330
2024-03-08,Mountain Creek,5.966666666666670
2024-03-08,Mutdapilly,7.970833333333330
2024-03-08,Nambour,5.191666666666670
2024-03-08,North Maclean,12.141666666666700
2024-03-08,Parkwood,4.5250000000000000
2024-03-08,Rangeville,2.5375
2024-03-08,Rocklea,7.291666666666670
2024-03-08,Roma,8.445833333333330
2024-03-08,South Brisbane,7.6375
2024-03-08,South Gladstone,5.995833333333330
2024-03-08,Southport,5.870833333333330
2024-03-08,Springwood,6.7625
2024-03-08,Toowoomba,6.870833333333330
2024-03-08,Woolloongabba,6.8500000000000000
2024-03-08,Wynnum North,3.329166666666670
2024-03-08,Wynnum West,3.5500000000000000
2024-03-09,Brisbane City,10.108333333333300
2024-03-09,Cannon Hill,8.683333333333330
2024-03-09,Charleville,2.15
2024-03-09,Coomera,10.804166666666700
2024-03-09,Deagon,8.516666666666670
2024-03-09,Deception Bay,8.666666666666670
2024-03-09,Flinders View,12.329166666666700
2024-03-09,Lytton,8.133333333333330
2024-03-09,Mountain Creek,8.933333333333330
2024-03-09,Mutdapilly,21.587500000000000
2024-03-09,Nambour,8.670833333333330
2024-03-09,North Maclean,20.120000000000000
2024-03-09,Parkwood,11.120833333333300
2024-03-09,Rangeville,4.2875000000000000
2024-03-09,Rocklea,8.720833333333330
2024-03-09,Roma,4.679166666666670
2024-03-09,South Brisbane,9.4
2024-03-09,South Gladstone,14.033333333333300
2024-03-09,Southport,10.737500000000000
2024-03-09,Springwood,13.529166666666700
2024-03-09,Toowoomba,11.025
2024-03-09,Woolloongabba,8.25
2024-03-09,Wynnum North,5.05
2024-03-09,Wynnum West,5.420833333333330
2024-03-10,Brisbane City,7.883333333333330
2024-03-10,Cannon Hill,7.0250000000000000
2024-03-10,Charleville,2.441666666666670
2024-03-10,Coomera,7.554166666666670
2024-03-10,Deagon,7.333333333333330
2024-03-10,Deception Bay,7.466666666666670
2024-03-10,Flinders View,7.208333333333330
2024-03-10,Lytton,4.866666666666670
2024-03-10,Mountain Creek,7.7250000000000000
2024-03-10,Mutdapilly,7.647826086956520
2024-03-10,Nambour,7.583333333333330
2024-03-10,North Maclean,6.654166666666670
2024-03-10,Parkwood,6.858333333333330
2024-03-10,Raceview,7.869565217391310
2024-03-10,Rangeville,3.2083333333333300
2024-03-10,Rocklea,6.141666666666670
2024-03-10,Roma,6.841666666666670
2024-03-10,South Brisbane,7.4
2024-03-10,South Gladstone,8.387500000000000
2024-03-10,Southport,7.054166666666670
2024-03-10,Springwood,7.472727272727270
2024-03-10,Toowoomba,6.6625000000000000
2024-03-10,Woolloongabba,6.1000000000000000
2024-03-10,Wynnum North,2.1416666666666700
2024-03-10,Wynnum West,2.6375000000000000
2024-03-11,Brisbane City,6.45
2024-03-11,Cannon Hill,5.7750000000000000
2024-03-11,Charleville,2.0458333333333300
2024-03-11,Coomera,6.954166666666670
2024-03-11,Deagon,5.529166666666670
2024-03-11,Deception Bay,5.558333333333330
2024-03-11,Flinders View,6.6375
2024-03-11,Lytton,3.119047619047620
2024-03-11,Mountain Creek,5.658333333333330
2024-03-11,Mutdapilly,6.829166666666670
2024-03-11,Nambour,5.8
2024-03-11,North Maclean,7.233333333333330
2024-03-11,Parkwood,6.1000000000000000
2024-03-11,Raceview,7.304166666666670
2024-03-11,Rangeville,2.4833333333333300
2024-03-11,Rocklea,4.875
2024-03-11,Roma,6.4625000000000000
2024-03-11,South Brisbane,5.8875
2024-03-11,South Gladstone,5.25
2024-03-11,Southport,6.4000000000000000
2024-03-11,Springwood,6.2875000000000000
2024-03-11,Toowoomba,7.0125
2024-03-11,Woolloongabba,4.858333333333330
2024-03-11,Wynnum North,1.8625
2024-03-11,Wynnum West,2.275
2024-03-12,Brisbane City,4.054166666666670
2024-03-12,Cannon Hill,3.6875
2024-03-12,Charleville,2.0045454545454500
2024-03-12,Coomera,4.304166666666670
2024-03-12,Deagon,3.908333333333330
2024-03-12,Deception Bay,3.9500000000000000
2024-03-12,Flinders View,4.05
2024-03-12,Lytton,3.0047619047619000
2024-03-12,Mountain Creek,4.095833333333330
2024-03-12,Mutdapilly,4.0125
2024-03-12,Nambour,4.483333333333330
2024-03-12,North Maclean,3.9166666666666700
2024-03-12,Parkwood,2.8541666666666700
2024-03-12,Raceview,5.683333333333330
2024-03-12,Rangeville,2.2083333333333300
2024-03-12,Rocklea,3.1458333333333300
2024-03-12,Roma,2.4875000000000000
2024-03-12,South Brisbane,3.8714285714285700
2024-03-12,South Gladstone,3.6
2024-03-12,Southport,5.3500000000000000
2024-03-12,Springwood,3.954166666666670
2024-03-12,Toowoomba,3.0541666666666700
2024-03-12,Woolloongabba,3.4916666666666700
2024-03-12,Wynnum North,1.4208333333333300
2024-03-12,Wynnum West,2.0500000000000000
2024-04-01,Brisbane City,4.075
2024-04-01,Cannon Hill,3.8875000000000000
2024-04-01,Charleville,2.2708333333333300
2024-04-01,Coomera,3.8375
2024-04-01,Deagon,3.795833333333330
2024-04-01,Deception Bay,3.8083333333333300
2024-04-01,Flinders View,3.6666666666666700
2024-04-01,Lytton,2.8041666666666700
2024-04-01,Mountain Creek,4.383333333333330
2024-04-01,Mutdapilly,3.7857142857142900
2024-04-01,Nambour,3.5666666666666700
2024-04-01,North Maclean,4.1625000000000000
2024-04-01,Parkwood,3.1041666666666700
2024-04-01,Rangeville,2.1083333333333300
2024-04-01,Rocklea,4.868181818181820
2024-04-01,Roma,12.216666666666700
2024-04-01,South Brisbane,4.220833333333330
2024-04-01,South Gladstone,4.808695652173910
2024-04-01,Southport,3.8833333333333300
2024-04-01,Springwood,3.6875
2024-04-01,Toowoomba,3.529166666666670
2024-04-01,Woolloongabba,4.079166666666670
2024-04-01,Wynnum North,1.5791666666666700
2024-04-01,Wynnum West,1.5416666666666700
2024-04-02,Brisbane City,7.454166666666670
2024-04-02,Cannon Hill,7.483333333333330
2024-04-02,Charleville,2.0166666666666700
2024-04-02,Coomera,7.2
2024-04-02,Deagon,6.5125
2024-04-02,Deception Bay,6.608333333333330
2024-04-02,Flinders View,7.4750000000000000
2024-04-02,Lytton,3.8333333333333300
2024-04-02,Mountain Creek,6.375
2024-04-02,Mutdapilly,7.454166666666670
2024-04-02,Nambour,5.770833333333330
2024-04-02,North Maclean,6.3125
2024-04-02,Parkwood,7.279166666666670
2024-04-02,Rangeville,2.8041666666666700
2024-04-02,Rocklea,8.887500000000000
2024-04-02,Roma,4.866666666666670
2024-04-02,South Brisbane,7.641666666666670
2024-04-02,South Gladstone,5.2125000000000000
2024-04-02,Southport,8.1375
2024-04-02,Springwood,7.1375
2024-04-02,Toowoomba,6.329166666666670
2024-04-02,Woolloongabba,6.620833333333330
2024-04-02,Wynnum North,3.3375
2024-04-02,Wynnum West,3.178260869565220
2024-04-03,Brisbane City,7.745833333333330
2024-04-03,Cannon Hill,7.6500000000000000
2024-04-03,Charleville,2.0
2024-04-03,Coomera,7.2875000000000000
2024-04-03,Deagon,7.575
2024-04-03,Deception Bay,8.108333333333330
2024-04-03,Flinders View,7.125
2024-04-03,Lytton,5.358333333333330
2024-04-03,Mountain Creek,7.075
2024-04-03,Mutdapilly,6.558333333333330
2024-04-03,Nambour,5.383333333333330
2024-04-03,North Maclean,6.6125
2024-04-03,Parkwood,6.408333333333330
2024-04-03,Rangeville,2.6166666666666700
2024-04-03,Rocklea,8.729166666666670
2024-04-03,Roma,4.520833333333330
2024-04-03,South Brisbane,8.050000000000000
2024-04-03,South Gladstone,5.804166666666670
2024-04-03,Southport,7.058333333333330
2024-04-03,Springwood,7.079166666666670
2024-04-03,Toowoomba,5.970833333333330
2024-04-03,Woolloongabba,7.0250000000000000
2024-04-03,Wynnum North,4.0250000000000000
2024-04-03,Wynnum West,4.033333333333330
2024-04-04,Brisbane City,3.8125
2024-04-04,Cannon Hill,3.3791666666666700
2024-04-04,Charleville,2.004166666666670
2024-04-04,Coomera,2.841666666666670
2024-04-04,Deagon,3.2291666666666700
2024-04-04,Deception Bay,3.3708333333333300
2024-04-04,Flinders View,2.6750000000000000
2024-04-04,Lytton,0.9041666666666670
2024-04-04,Mountain Creek,3.4625
2024-04-04,Mutdapilly,2.1708333333333300
2024-04-04,Nambour,3.7875
2024-04-04,North Maclean,2.4125
2024-04-04,Parkwood,2.404166666666670
2024-04-04,Rangeville,2.033333333333330
2024-04-04,Rocklea,4.0375000000000000
2024-04-04,Roma,2.0791666666666700
2024-04-04,South Brisbane,4.0125
2024-04-04,South Gladstone,4.254166666666670
2024-04-04,Southport,2.5416666666666700
2024-04-04,Springwood,2.7583333333333300
2024-04-04,Toowoomba,2.0458333333333300
2024-04-04,Woolloongabba,4.066666666666670
2024-04-04,Wynnum North,0.49166666666666700
2024-04-04,Wynnum West,0.6375000000000000
2024-04-05,Brisbane City,3.5833333333333300
2024-04-05,Cannon Hill,3.6958333333333300
2024-04-05,Charleville,2.1875
2024-04-05,Coomera,3.158333333333330
2024-04-05,Deagon,3.9250000000000000
2024-04-05,Deception Bay,4.0875000000000000
2024-04-05,Flinders View,3.3875000000000000
2024-04-05,Lytton,1.7083333333333300
2024-04-05,Mountain Creek,4.508333333333330
2024-04-05,Mutdapilly,3.2125
2024-04-05,Nambour,4.175
2024-04-05,North Maclean,3.2875
2024-04-05,Parkwood,2.5958333333333300
2024-04-05,Rangeville,2.004166666666670
2024-04-05,Rocklea,3.4958333333333300
2024-04-05,Roma,3.8208333333333300
2024-04-05,South Brisbane,4.033333333333330
2024-04-05,South Gladstone,4.141666666666670
2024-04-05,Southport,3.5125000000000000
2024-04-05,Springwood,3.4958333333333300
2024-04-05,Toowoomba,3.7083333333333300
2024-04-05,Woolloongabba,3.3125
2024-04-05,Wynnum North,0.9416666666666670
2024-04-05,Wynnum West,1.0416666666666700
2024-04-06,Brisbane City,4.508333333333330
2024-04-06,Cannon Hill,6.066666666666670
2024-04-06,Charleville,2.0083333333333300
2024-04-06,Coomera,6.166666666666670
2024-04-06,Deagon,4.508333333333330
2024-04-06,Deception Bay,5.308333333333330
2024-04-06,Flinders View,5.233333333333330
2024-04-06,Lytton,5.720833333333330
2024-04-06,Mountain Creek,5.795833333333330
2024-04-06,Mutdapilly,3.5083333333333300
2024-04-06,Nambour,3.6375000000000000
2024-04-06,North Maclean,8.35
2024-04-06,Parkwood,3.6375000000000000
2024-04-06,Rangeville,2.3291666666666700
2024-04-06,Rocklea,5.554166666666670
2024-04-06,Roma,5.608333333333330
2024-04-06,South Brisbane,6.550000000000000
2024-04-06,South Gladstone,3.966666666666670
2024-04-06,Southport,4.4000000000000000
2024-04-06,Springwood,9.454166666666670
2024-04-06,Toowoomba,5.279166666666670
2024-04-06,Woolloongabba,6.379166666666670
2024-04-06,Wynnum North,4.1625000000000000
2024-04-06,Wynnum West,4.1375
2024-04-07,Brisbane City,3.9125000000000000
2024-04-07,Cannon Hill,3.608333333333330
2024-04-07,Charleville,2.004166666666670
2024-04-07,Coomera,4.145833333333330
2024-04-07,Deagon,3.7875
2024-04-07,Deception Bay,3.7625000000000000
2024-04-07,Flinders View,3.375
2024-04-07,Lytton,2.9791666666666700
2024-04-07,Mountain Creek,4.541666666666670
2024-04-07,Mutdapilly,3.6958333333333300
2024-04-07,Nambour,4.283333333333330
2024-04-07,North Maclean,3.2190476190476200
2024-04-07,Parkwood,3.475
2024-04-07,Rangeville,2.0357142857142900
2024-04-07,Rocklea,1.5666666666666700
2024-04-07,Roma,3.033333333333330
2024-04-07,South Brisbane,4.354166666666670
2024-04-07,South Gladstone,5.147826086956520
2024-04-07,Southport,4.116666666666670
2024-04-07,Springwood,4.058333333333330
2024-04-07,Toowoomba,3.6166666666666700
2024-04-07,Woolloongabba,3.7458333333333300
2024-04-07,Wynnum North,0.9291666666666670
2024-04-07,Wynnum West,0.9708333333333330
2024-04-08,Brisbane City,8.325000000000000
2024-04-08,Cannon Hill,7.854166666666670
2024-04-08,Charleville,2.7000000000000000
2024-04-08,Coomera,4.991666666666670
2024-04-08,Deagon,10.491666666666700
2024-04-08,Deception Bay,7.2875000000000000
2024-04-08,Flinders View,8.741666666666670
2024-04-08,Lytton,4.5875000000000000
2024-04-08,Mountain Creek,5.370833333333330
2024-04-08,Mutdapilly,8.966666666666670
2024-04-08,Nambour,6.125
2024-04-08,North Maclean,11.2875
2024-04-08,Parkwood,3.4583333333333300
2024-04-08,Rangeville,2.4166666666666700
2024-04-08,Rocklea,7.7625
2024-04-08,Roma,5.091666666666670
2024-04-08,South Brisbane,9.325000000000000
2024-04-08,South Gladstone,5.616666666666670
2024-04-08,Southport,4.4875
2024-04-08,Springwood,8.245833333333330
2024-04-08,Toowoomba,7.941666666666670
2024-04-08,Woolloongabba,7.595833333333330
2024-04-08,Wynnum North,3.7583333333333300
2024-04-08,Wynnum West,4.079166666666670
2024-04-09,Brisbane City,12.179166666666700
2024-04-09,Cannon Hill,11.504166666666700
2024-04-09,Charleville,2.9916666666666700
2024-04-09,Coomera,6.575
2024-04-09,Deagon,9.279166666666670
2024-04-09,Deception Bay,8.013636363636360
2024-04-09,Flinders View,28.275000000000000
2024-04-09,Lytton,7.2625
2024-04-09,Mountain Creek,8.0375
2024-04-09,Mutdapilly,12.295833333333300
2024-04-09,Nambour,6.970833333333330
2024-04-09,North Maclean,15.708333333333300
2024-04-09,Parkwood,5.908333333333330
2024-04-09,Rangeville,3.454166666666670
2024-04-09,Rocklea,12.5875
2024-04-09,Roma,4.741666666666670
2024-04-09,South Brisbane,11.179166666666700
2024-04-09,South Gladstone,9.016666666666670
2024-04-09,Southport,5.979166666666670
2024-04-09,Springwood,29.400000000000000
2024-04-09,Toowoomba,12.354166666666700
2024-04-09,Woolloongabba,9.720833333333330
2024-04-09,Wynnum North,4.991666666666670
2024-04-09,Wynnum West,5.058333333333330
2024-04-10,Brisbane City,7.7875000000000000
2024-04-10,Cannon Hill,6.891666666666670
2024-04-10,Charleville,2.1750000000000000
2024-04-10,Coomera,6.079166666666670
2024-04-10,Deagon,5.958333333333330
2024-04-10,Deception Bay,5.795833333333330
2024-04-10,Flinders View,10.341666666666700
2024-04-10,Lytton,3.8681818181818200
2024-04-10,Mountain Creek,6.008333333333330
2024-04-10,Mutdapilly,16.720833333333300
2024-04-10,Nambour,5.020833333333330
2024-04-10,North Maclean,7.558333333333330
2024-04-10,Parkwood,5.458333333333330
2024-04-10,Raceview,10.425000000000000
2024-04-10,Rangeville,3.4916666666666700
2024-04-10,Rocklea,6.895833333333330
2024-04-10,Roma,8.133333333333330
2024-04-10,South Brisbane,7.204166666666670
2024-04-10,South Gladstone,6.2250000000000000
2024-04-10,Southport,5.704166666666670
2024-04-10,Springwood,7.2375
2024-04-10,Toowoomba,9.720833333333330
2024-04-10,Woolloongabba,6.55
2024-04-10,Wynnum North,2.15
2024-04-10,Wynnum West,2.433333333333330
2024-04-11,Brisbane City,7.7750000000000000
2024-04-11,Cannon Hill,6.983333333333330
2024-04-11,Charleville,2.5833333333333300
2024-04-11,Coomera,7.345833333333330
2024-04-11,Deagon,6.558333333333330
2024-04-11,Deception Bay,6.558333333333330
2024-04-11,Flinders View,7.554166666666670
2024-04-11,Lytton,4.6875
2024-04-11,Mountain Creek,5.879166666666670
2024-04-11,Mutdapilly,8.569565217391300
2024-04-11,Nambour,6.0
2024-04-11,North Maclean,7.841666666666670
2024-04-11,Parkwood,6.170833333333330
2024-04-11,Raceview,8.679166666666670
2024-04-11,Rangeville,2.3125
2024-04-11,Rocklea,6.5875000000000000
2024-04-11,Roma,8.595833333333330
2024-04-11,South Brisbane,7.229166666666670
2024-04-11,South Gladstone,5.145833333333330
2024-04-11,Southport,6.704166666666670
2024-04-11,Springwood,7.533333333333330
2024-04-11,Toowoomba,9.017391304347830
2024-04-11,Woolloongabba,6.383333333333330
2024-04-11,Wynnum North,3.720833333333330
2024-04-11,Wynnum West,3.9375
2024-04-12,Brisbane City,4.679166666666670
2024-04-12,Cannon Hill,4.183333333333330
2024-04-12,Charleville,2.0
2024-04-12,Coomera,4.9375
2024-04-12,Deagon,4.3375000000000000
2024-04-12,Deception Bay,4.877272727272730
2024-04-12,Flinders View,4.3375000000000000
2024-04-12,Lytton,3.391666666666670
2024-04-12,Mountain Creek,4.358333333333330
2024-04-12,Mutdapilly,4.3375000000000000
2024-04-12,Nambour,4.4375
2024-04-12,North Maclean,4.0625
2024-04-12,Parkwood,3.1166666666666700
2024-04-12,Raceview,6.083333333333330
2024-04-12,Rangeville,2.25
2024-04-12,Rocklea,5.170833333333330
2024-04-12,Roma,6.254166666666670
2024-04-12,South Brisbane,4.629166666666670
2024-04-12,South Gladstone,3.8208333333333300
2024-04-12,Southport,5.083333333333330
2024-04-12,Springwood,4.145833333333330
2024-04-12,Toowoomba,4.0625
2024-04-12,Woolloongabba,3.875
2024-04-12,Wynnum North,1.8458333333333300
2024-04-12,Wynnum West,2.2583333333333300
2024-05-01,Brisbane City,4.7375
2024-05-01,Cannon Hill,4.7
2024-05-01,Charleville,2.2375000000000000
2024-05-01,Coomera,4.4875
2024-05-01,Deagon,4.404166666666670
2024-05-01,Deception Bay,4.504166666666670
2024-05-01,Flinders View,4.8125
2024-05-01,Lytton,3.9478260869565200
2024-05-01,Mountain Creek,4.829166666666670
2024-05-01,Mutdapilly,5.404761904761910
2024-05-01,Nambour,3.9166666666666700
2024-05-01,North Maclean,5.5250000000000000
2024-05-01,Parkwood,3.779166666666670
2024-05-01,Rangeville,2.120833333333330
2024-05-01,Rocklea,4.9000000000000000
2024-05-01,Roma,6.378260869565220
2024-05-01,South Brisbane,5.061904761904760
2024-05-01,South Gladstone,4.583333333333330
2024-05-01,Southport,4.783333333333330
2024-05-01,Springwood,4.583333333333330
2024-05-01,Toowoomba,4.595833333333330
2024-05-01,Woolloongabba,4.741666666666670
2024-05-01,Wynnum North,1.5541666666666700
2024-05-01,Wynnum West,1.9791666666666700
2024-05-02,Brisbane City,8.325000000000000
2024-05-02,Cannon Hill,8.545833333333330
2024-05-02,Charleville,2.0166666666666700
2024-05-02,Coomera,7.875
2024-05-02,Deagon,7.956521739130440
2024-05-02,Deception Bay,8.0375
2024-05-02,Flinders View,8.416666666666670
2024-05-02,Lytton,3.7625000000000000
2024-05-02,Mountain Creek,7.595833333333330
2024-05-02,Mutdapilly,9.2
2024-05-02,Nambour,6.604166666666670
2024-05-02,North Maclean,6.195833333333330
2024-05-02,Parkwood,8.045833333333330
2024-05-02,Rangeville,3.6375000000000000
2024-05-02,Rocklea,6.6625000000000000
2024-05-02,Roma,4.945833333333330
2024-05-02,South Brisbane,8.483333333333330
2024-05-02,South Gladstone,7.104166666666670
2024-05-02,Southport,8.183333333333330
2024-05-02,Springwood,7.7375
2024-05-02,Toowoomba,8.333333333333330
2024-05-02,Woolloongabba,7.470833333333330
2024-05-02,Wynnum North,3.170833333333330
2024-05-02,Wynnum West,2.8875000000000000
2024-05-03,Brisbane City,6.0875000000000000
2024-05-03,Cannon Hill,6.141666666666670
2024-05-03,Charleville,2.0
2024-05-03,Coomera,5.966666666666670
2024-05-03,Deagon,6.295833333333330
2024-05-03,Deception Bay,6.779166666666670
2024-05-03,Flinders View,4.483333333333330
2024-05-03,Lytton,3.6291666666666700
2024-05-03,Mountain Creek,8.700000000000000
2024-05-03,Mutdapilly,4.1500000000000000
2024-05-03,Nambour,7.208333333333330
2024-05-03,North Maclean,4.209523809523810
2024-05-03,Parkwood,5.295833333333330
2024-05-03,Rangeville,2.058333333333330
2024-05-03,Rocklea,3.3166666666666700
2024-05-03,Roma,3.8708333333333300
2024-05-03,South Brisbane,6.379166666666670
2024-05-03,South Gladstone,5.495833333333330
2024-05-03,Southport,6.125
2024-05-03,Springwood,5.925
2024-05-03,Toowoomba,3.2916666666666700
2024-05-03,Woolloongabba,5.429166666666670
2024-05-03,Wynnum North,1.7208333333333300
2024-05-03,Wynnum West,1.8125
2024-05-04,Brisbane City,3.225
2024-05-04,Cannon Hill,2.9318181818181800
2024-05-04,Charleville,2.0
2024-05-04,Coomera,2.9500000000000000
2024-05-04,Deagon,3.2875
2024-05-04,Deception Bay,3.108333333333330
2024-05-04,Flinders View,3.016666666666670
2024-05-04,Lytton,1.45
2024-05-04,Mountain Creek,3.1125000000000000
2024-05-04,Mutdapilly,2.1375000000000000
2024-05-04,Nambour,3.516666666666670
2024-05-04,North Maclean,2.216666666666670
2024-05-04,Parkwood,2.6
2024-05-04,Rangeville,2.058333333333330
2024-05-04,Rocklea,3.2375000000000000
2024-05-04,Roma,2.2000000000000000
2024-05-04,South Brisbane,3.908333333333330
2024-05-04,South Gladstone,3.779166666666670
2024-05-04,Southport,2.7416666666666700
2024-05-04,Springwood,2.6041666666666700
2024-05-04,Toowoomba,1.9333333333333300
2024-05-04,Woolloongabba,3.045833333333330
2024-05-04,Wynnum North,0.6833333333333330
2024-05-04,Wynnum West,0.8833333333333330
2024-05-05,Brisbane City,4.0875000000000000
2024-05-05,Cannon Hill,4.220833333333330
2024-05-05,Charleville,2.004166666666670
2024-05-05,Coomera,4.020833333333330
2024-05-05,Deagon,3.783333333333330
2024-05-05,Deception Bay,4.333333333333330
2024-05-05,Flinders View,3.795833333333330
2024-05-05,Lytton,2.591666666666670
2024-05-05,Mountain Creek,4.5625
2024-05-05,Mutdapilly,3.3541666666666700
2024-05-05,Nambour,3.8000000000000000
2024-05-05,North Maclean,4.704166666666670
2024-05-05,Parkwood,2.7291666666666700
2024-05-05,Rangeville,2.0166666666666700
2024-05-05,Rocklea,3.9166666666666700
2024-05-05,Roma,3.170833333333330
2024-05-05,South Brisbane,4.570833333333330
2024-05-05,South Gladstone,1.8833333333333300
2024-05-05,Southport,3.5625
2024-05-05,Springwood,3.9500000000000000
